Applicatons/libraries,android-net-http,android-support-v4,android-webkit,com-j256-ormlite,com-umeng,gson-2.2.3,org-apache-commons,org-hamcrest,org-json,android-annotation,org-kobjects,org-ksoap2,org-kxml2,org-xmlpull-v1,jsoup-1.6.3,org-apache,com-actionbarsherlock,com-alibaba-fastjson,com-baidu,com-hp-hpl-sparta,com-jcraft-jzlib-RELEASE100,com-nostra13-universalimageloader,com-xiaomi,demo,net-sourceforge-pinyin4j,org-jivesoftware,org-pjsip,org-xbill-DNS,com-alipay-android-app,,appcompat-v7-19.1.0,com-nineoldandroids,protolite-well-known-types-15.0.0,support-v4-19.1.0,gson-2.2.2,org-achartengine,com-android-vending-billing,com-jakewharton-disklrucache,com-slidingmenu-lib,com-viewpagerindicator,support-annotations-19.1.0,org-apache-http-entity-mime,com-crashlytics-android,io-fabric-sdk-android,com-android,com-dropbox-client2,design-24.1.0,org-json-simple,support-annotations-27.0.0,uk-co-senab-photoview,appcompat-v7-23.0.0,design-23.0.0,com-androidquery,appcompat-v7-22.1.1,com-batch-android,com-flurry,com-parse,android-content-pm,cn-gov-pbc-tsm-client-mobile-android-bank-service,com-UCMobile-PayPlugin,com-edmodo-cropper,com-google-gson,com-tencent-mm,com-unionpay,vi-com-gdi-bgl-android-java,annotation-1.0.0,appcompat-1.0.0,cardview-1.0.0,collection-1.0.0,com-annimon-stream,com-fasterxml-jackson-core,coordinatorlayout-1.0.0,core-1.0.0,core-1.0.1,core-common-2.0.0,cursoradapter-1.0.0,customview-1.0.0,drawerlayout-1.0.0,fragment-1.0.0,interpolator-1.0.0,io-sentry,lifecycle-runtime-2.0.0,loader-1.0.0,okhttp3,org-slf4j,org-sufficientlysecure-htmltextview,preference-1.0.0,recyclerview-1.0.0,room-runtime-2.0.0,sqlite-2.0.0,swiperefreshlayout-1.0.0,transition-1.0.0,vectordrawable-1.0.0,versionedparcelable-1.0.0,viewpager-1.0.0,work-runtime-1.0.0,appcompat-v7-22.2.1,design-22.2.1,support-annotations-22.2.0,animated-vector-drawable-25.0.0,aws-android-sdk-core-2.1.10,com-adobe,com-squareup,customtabs-25.0.0,design-25.0.1,glide-3.3.1,multidex-instrumentation-2.0.0,org-codehaus-jackson,org-java_websocket,percent-24.0.0,preference-v14-24.2.0,recommendation-27.1.0,support-annotations-25.0.0,support-v13-25.1.0,transition-25.0.0,annotation-1.1.0,appcompat-1.0.1,asynclayoutinflater-1.0.0,collection-1.1.0,com-amulyakhare-textdrawable,com-bumptech-glide,com-getbase-floatingactionbutton,com-github-paolorotolo-appintro,com-google-zxing,com-mikepenz,core-1.0.2,de-hdodenhof-circleimageview,de-psdev-licensesdialog,documentfile-1.0.0,legacy-support-core-ui-1.0.0,lifecycle-common-2.0.0,localbroadcastmanager-1.0.0,me-dm7-barcodescanner,media-1.0.1,org-intellij-lang-annotations,org-jetbrains-annotations,org-spongycastle,print-1.0.0,slidingpanelayout-1.0.0,vectordrawable-animated-1.0.0,org-greenrobot-eventbus,transition-1.1.0,net-i2p-android-ext-floatingactionbutton,cardview-v7-23.2.1,dagger,guava-15.0,javax-inject,junit-extensions,junit-framework,junit-textui,net-sourceforge-zbar,org-junit,org-objenesis,support-v13-23.0.0,animated-vector-drawable-25.1.0,com-afollestad-materialdialogs,com-android-volley,com-github,design-25.1.0,eu-chainfire-libsuperuser,library-0.4.0,me-zhanghai-android-materialprogressbar,support-annotations-25.1.0,systembartint-1.0.3,animated-vector-drawable-23.2.0,appcompat-v7-23.2.1,com-fasterxml-jackson,com-larvalabs-svgandroid,de-greenrobot-event,kotlin,media-1.0.0,multidex-2.0.1,org-jdom2,org-jetbrains-anko,com-sun,javax-activation,mailapi-1.4.2,myjava-awt-datatransfer,twitter4j,gson-2.3,appcompat-v7-24.1.0,butterknife,joda-time-2.8.1,jsoup-1.7.3,net-margaritov-preference-colorpicker,org-apache-commons-io,org-simpleframework-xml,support-annotations-24.0.0,androidplot-core-0.6.1,appcompat-v7-21.0.2,android-job-1.2.5,androidsvg-1.4,caldroid-1.1.0,caldroid-3.0.0,com-codetroopers-betterpickers,com-melnykov-fab,dagger-2.13,databinding-runtime-3.3.1,fonticon-0.1.9,gridlayout-1.0.0,gson-2.8.2,hirondelle-date4j,icepick,javax-annotation,me-relex-circleindicator,multidex-2.0.0,org-codehaus-mojo-animal_sniffer,org-jsoup,org-parceler,retrofit2,rx,timber-log,appcompat-v7-20.0.0,support-v4-20.0.0,com-squareup-picasso,se-emilsjolander-stickylistheaders,jmdns-3.4.1,net-jcip-annotations,support-v13-24.0.0,com-nispok-snackbar,design-28.0.0,exifinterface-27.1.0,fr-castorflex-android-smoothprogressbar,io-codetail,me-leolin-shortcutbadger,org-jxmpp,org-metalev-multitouch-controller,org-osmdroid,pub-devrel-easypermissions,support-media-compat-28.0.0,support-vector-drawable-28.0.0,transition-28.0.0,android-arch,com-github-chrisbanes-photoview,design-26.0.0,multidex-1.0.1,support-annotations-26.0.0,support-v13-26.0.0,transition-26.0.0,acra-4.11,com-woxthebox-draglistview,httpclient-4.5.8,junit-runner,oauth-signpost,scribejava-core-6.6.3,androidsvg-1.3,constraintlayout-1.1.1,guava-10.0,java8-util,lecho-lib-hellocharts,net-fortuna-ical4j,org-apache-commons-lang3,org-threeten-bp,room-runtime-2.1.0,browser-1.0.0,exifinterface-1.0.0,gson-2.8.5,java8-lang,jsoup-1.11.3,okhttp-3.12.0,android-databinding,com-android-databinding-library,com-github-mikephil-charting,dagger-2.8,io-reactivex,org-reactivestreams,com-polites-android,firebase-common-15.0.0,analytics-6.1.0,audience-network-sdk-4.9.0,cardview-v7-21.0.2,com-pnikosis-materialishprogress,support-v13-20.0.0,annotation-1.0.1,com-daimajia,dynamicanimation-1.0.0,com-getkeepsafe-taptargetview,okio-2.2.0,org-apmem-tools-layouts,com-skyfishjy-library,com-jcraft-jzlib,com-karumi-dexter,com-tokenautocomplete,com-yalantis-ucrop,databinding-runtime-3.4.1,javax-jmdns,org-bouncycastle,com-esotericsoftware,com-sothree-slidinguppanel,org-objectweb-asm,ch-tutti-android-bottomsheet,com-birbit-android-jobqueue,com-github-clans-fab,com-lenovo,com-localytics-android,com-trello-rxlifecycle,library-0.4.3,proguard-annotation,com-adcolony,com-amazon-device-ads,com-applovin,com-chartboost-sdk,com-tapjoy,com-unity3d,percentlayout-1.0.0,wearable-2.2.0,appcompat-v7-23.4.0,com-davemorrissey-labs-subscaleview,com-koushikdutta,pl-droidsonroids-gif,org-jsoup-nodes,design-25.3.0,support-vector-drawable-25.4.0,appcompat-v7-23.1.1,acra-4.9.0,ch-acra-acra,microsoft-mappoint,ch-qos-logback,kotlinx-coroutines-experimental,com-jakewharton-threetenabp,com-rd,de-javakaffee-kryoserializers,io-paperdb,jp-wasabeef-blurry,kotlinx-android,com-activeandroid,com-alipay,com-aurelhubert-ahbottomnavigation,com-chad-library,databinding-runtime-3.4.0,org-androidannotations,org-json-alipay,appcompat-v7-23.2.0,appcompat-v7-22.0.0,appcompat-v7-27.0.2,constraintlayout-1.1.0,design-27.0.0,transition-24.2.0,transition-27.0.0,com-squareup-leakcanary,appintro-4.1.0,design-24.2.0,com-mobeta-android-dslv,support-vector-drawable-23.4.0,appcompat-v7-23.0.1,com-makeramen-roundedimageview,com-theartofdev-edmodo-cropper,com-wefika-flowlayout,conscrypt-android-2.1.0,de-measite-minidns,design-25.0.0,support-emoji-28.0.0,dagger-2.22.1,picasso2-okhttp3-downloader-1.1.0,com-jaredrummler-materialspinner,com-shawnlin-numberpicker,gridlayout-v7-19.1.0,guava-12.0,jsch-0.1.50,com-joanzapata-iconify,com-prolificinteractive-materialcalendarview,hugo-weaving,support-annotations-27.1.0,transition-27.1.0,design-23.4.0,ezvcard,com-astuetz,com-coremedia-iso,com-getkeepsafe-relinker,com-journeyapps-barcodescanner,com-mapbox,com-soundcloud-android-crop,constraint-layout-1.1.0,isoparser-1.0.5.4,isoparser-1.0.6,multidex-1.0.3,org-aspectj,preference-v14-26.0.0,support-v13-27.0.0,design-23.1.1,appcompat-v7-23.1.0,org-fmod,com-dd-plist,com-dropbox-core,com-zendesk,consent-library-1.0.7,constraintlayout-1.1.3,io-opencensus,libthrift-0.10.0,com-h6ah4i-android-widget-advrecyclerview,com-jaredrummler-android-colorpicker,net-cachapa-expandablelayout,rxjava-2.2.9,com-evernote-android-state,leanback-1.0.0,materialdatetimepicker-3.6.4,org-commonmark,recyclerview-fastscroll-1.0.18,ru-noties-markwon,org-apache-commons-cli,stetho-1.4.0,fab-1.5.0,tourguide-tourguide,de-mindpipe-android-logging-log4j,acra-4.9.1,com-anjlab-android-iab-v3,io-realm,jp-wasabeef-recyclerview,okhttp-3.11.0,palette-1.0.0,appcompat-v7-23.3.0,joda-time-2.9.5,net-danlew-android-joda,design-24.0.0,audience-network-sdk-4.19.0,com-adobe-mobile,com-comscore,com-millennialmedia,com-moat-analytics-mobile-aol,com-twitter,design-25.2.0,edu-umd-cs-findbugs-annotations,gson-2.8.0,materialdatetimepicker-2.5.0,multidex-1.0.2,urbanairship-sdk-8.0.4,org-joda-time,scala,com-squareup-okhttp,design-22.2.0,androidasync-2.2.1,fi-iki-elonen,brut-androlib,brut-common,brut-util,com-mindprod-ledatastream,okhttp-2.2.0,org-apache-commons-lang,jxl-2.6.12.1,com-dd-processbutton,com-nhaarman-listviewanimations,design-23.2.0,gson-2.6.1,gson-2.2.1,org-apache-http,okhttp-4.0.0,Java-WebSocket-1.3.7,constraint-layout-1.0.2,androidx-browser-browseractions,com-adjust-sdk,customtabs-23.0.0,paging-common-2.1.0,org-yaml-snakeyaml,android-database-sqlcipher-3.3.1-1,guava-r09,net-sqlcipher,bc626e62b8783e095b3fd857423ef7713de12b2a9e89fa3280e45f5a9fdd7de7,io-netty,rxjava-2.0.6,support-vector-drawable-25.0.0,jsoup-1.10.3,com-google-android,eu-davidea,javax-annotation-meta,kotlinx-android-extensions,legacy-support-v13-1.0.0,com-airbnb-lottie,com-balysv-materialripple,com-github-danielnilsson9-colorpickerview,com-itextpdf,com-zhihu-matisse,dom-2.3.0-jaxb-1.0.6,it-sephiroth-android-library,jp-wasabeef-picasso-transformations,org-dom4j,amazon-communication,bolts,com-amazon,com-dp-utils,com-jakewharton-rxbinding2,com-tune,facebook-applinks-4.27.0,facebook-messenger-4.27.0,facebook-places-4.27.0,support-v4-24.0.0,appcompat-1.0.2,com-amap-api,com-autonavi,com-googlecode-mp4parser,com-loc,com-mp4parser,com-sina,com-umeng-analytics,com-youth-banner,crashreport-2.8.6.0,fastjson-1.2.31,io-socket,isoparser-1.1.14,com-github-lzyzsd-circleprogress,com-beetstra-jutf7,com-evernote-android-job,library-5.4.1,navigation-common-1.0.0,com-github-amlcurran-showcaseview,com-handmark-pulltorefresh-library,org-htmlcleaner,yuku-ambilwarna,at-blogc,recyclerview-fastscroll-1.0.19,com-bea-xml-stream,com-wutka-dtd,jackson-core-2.9.0.pr4,joda-time-2.10.1,prettytime-3.2.7.Final,org-greenrobot,org-mozilla-universalchardet,xz-1.8,com-bugsnag-android,universal-image-loader-1.7.0,com-github-machinarius-preferencefragment,com-octo-android-robospice,roboguice-util-temp,com-kobakei-ratethisapp,httpclient-4.4.1.2,me-grantland-widget,circularprogressbar-1.0.0,org-apache-commons-codec,joda-money-0.11,fab-1.6.1,facebook-login-4.27.0,gson-2.3.1,joda-time-2.3,retrofit,jsch-0.1.51,recyclerview-v7-21.0.2,com-securepreferences,com-tozny-crypto-android,conscrypt-android-1.1.0,jsch-0.1.54,org-acra,com-facebook-stetho,com-wdullaer-materialdatetimepicker,design-23.1.0,fr-ganfra-materialspinner,android-job-1.2.6,com-appyvet-rangebar,com-tbruyelle-rxpermissions,dagger-1.2.4,jsoup-1.6.2,support-v4-19.0.1,org-jcodec,customtabs-24.2.0,com-edmodo-rangebar,joda-time-2.2,org-jaudiotagger,bdabe04fa6179d13e590f6173acbc94d9ffdbc4b4a9310a989e30820c27b94e8,com-nytimes-android-external,rxjava-2.2.10,jmdns-3.4.0,com-rengwuxian-materialedittext,okhttp-3.0.0,okhttp-4.0.0-RC1,rhino-1.7.7.1,core-ktx-0.3,retrofit-1.3.0,com-android-vending-expansion-zipfile,com-unity3d-player,lifecycle-livedata-core-2.0.0,prettytime-4.0.1.Final,rxjava-2.1.14,appcompat-v7-22.1.0,rhino-1.7.10,rxjava-2.2.3,databinding-runtime-3.2.0,rxjava-2.1.17,appcompat-v7-25.3.1,minidns-0.1.7,HoloColorPicker-1.5,com-jakewharton-retrofit2-adapter-rxjava2,appintro-1.3.0,com-larswerkman-holocolorpicker,com-sleepbot-datetimepicker,io-nlopez-smartlocation,net-lingala-zip4j,org-ocpsoft-prettytime,rx-exceptions,com-beloo-widget-chipslayoutmanager,com-cocosw-bottomsheet,com-github-rjeschke-txtmark,minidns-0.1.3,org-markdown4j,com-gc-materialdesign,geojson-1.0.0,mapbox-android-sdk-0.7.1,mapbox-android-sdk-0.7.4,uk-co-senab-bitmapcache,de-appplant-cordova-plugin,io-ionic-keyboard,nl-xservices-plugins,org-libsdl-app,at-technikum-mti-fancycoverflow,mpandroidchart-1.7.5,retrofit-1.5.1,appcompat-v7-24.0.0,acra-4.7.0,com-caverock-androidsvg,support-annotations-28.0.0,support-compat-28.0.0,android,cz-msebera-android-httpclient,org-ccil-cowan-tagsoup,it-sephiroth-android-library-imagezoom,qrcodereaderview-2.0.2,com-ortiz-touch,com-getpebble-android-kit,preference-v14-24.0.0,appcompat-v7-22.2.0,batch-sdk-1.9.2,materialdatetimepicker-1.3.1,prettytime-3.2.5.Final,com-github-ksoichiro-android-observablescrollview,com-simplecityapps-recyclerview_fastscroll,checker-qual-2.7.0,android-gif-drawable-1.2.13,emoji-1.0.0,freemarker-cache,freemarker-core,freemarker-debug,freemarker-ext,freemarker-log,freemarker-template,jackson-core-2.9.8,net-ypresto-androidtranscoder,com-badlogic-gdx,jp-wasabeef-glide-transformations,jsoup-1.7.2,android-view-pager-indicator-0.9.0,io-vov-vitamio,graphview-4.2.2,design-23.2.1,org-springframework,anetwork-channel,cn-com,com-alibaba-sdk-android-httpdns,com-amap-api-location,com-aps,com-huawei-android,com-ut-device,in-srain-cube-views-ptr,org-android,org-joda,com-andexert-library,com-intuit-sdp,android-net,com-bluelinelabs-conductor,org-w3c-dom,com-miguelcatalan-materialsearchview,materialdatetimepicker-1.4.2,com-jjoe64-graphview,org-kxml2-io,jackpal-androidterm,support-v13-27.1.0,prettytime-2.1.1.Final,guava-11.0.2,com-mixpanel-android,disklrucache-1.3.0,retrofit-1.1.1,net-vrallev-android-cat,com-commonsware-cwac-provider,com-jakewharton-picasso,com-yqritc-recyclerviewflexibledivider,com-jeremyfeinstein-slidingmenu-lib,org-cybergarage,universal-image-loader-1.8.4,com-booking,com-leanplum,com-readystatesoftware,com-ted-android,dagger-2.16,facebook-login-4.34.0,support-v4-21.0.2,dagger-2.2,acra-4.2.3,com-github-kevinsawicki-http,com-neovisionaries-ws-client,info-hoang8f-android-segmented,layouts-1.0,android-bluetooth,com-alibaba-wireless-security,com-taobao-dp,com-ut,fastjson-1.2.9,jp-co-cyberagent-android-gpuimage,mtopsdk-common,mtopsdk-mtop,mtopsdk-xstate,tv-cjump-jni,com-qihoo-util,com-qihoo360-replugin,wearable-2.1.0,MTT,gson-1.7.1,com-loopj-android-http,com-readystatesoftware-viewbadger,de-greenrobot-dao,library-3.0.0,com-android-internal-telephony,com-handmark-pulltorefresh,gson-1.5,prettytime-3.0.3.Final,com-ibm-mqtt,com-squareup-otto,com-qq,com-ta-utdid2,com-bartoszlipinski-recyclerviewheader,com-umeng_social_sdk_res_lib,design-24.2.1,com-hannesdorfmann-mosby-mvp,com-integralads-avid-library,com-mopub,exifinterface-28.0.0,facebook-places-4.34.0,stetho-1.3.1,support-v4-13.0.0,guava-r03,com-commonsware-cwac,org-cocos2dx-lib,org-jaxen,activation-1.1,cn-sharesdk,com-igexin,gson-2.0,com-bumptech-glide-load-resource-bitmap,com-flipboard-bottomsheet,com-samsung-android-sdk,com-trello-rxlifecycle2,design-27.1.0,msgpack-0.6.10,okhttp3-internal-publicsuffix,acra-4.3.0,com-amazon-inapp-purchasing,com-squareup-wire,net-tsz-afinal,support-v4-21.0.0,library-2.2.0,com-facebook-ads,com-ms-square-android-expandabletextview,disklrucache-1.2.0,jsoup-1.6.1,3dmap-6.5.0,android-gif-drawable-1.2.7,com-blankj-utilcode,com-scwang-smartrefresh-layout,com-tencent-bugly,com-zhy-http-okhttp,dmax-dialog,com-felipecsl-gifimageview-library,com-mob,crashreport-2.2.0.0,fastjson-1.2.8,gson-2.5,org-apache-thrift,percent-22.2.0,org-cocos2d,universal-image-loader-1.9.0,com-flyco-tablayout,com-stub,com-thoughtbot-expandablerecyclerview,paging-common-2.0.0,com-sun-codemodel,io-supercharge-shimmerlayout,org-chromium,org-webrtc,android-gif-drawable-1.0.8,dagger-1.0.0,stickylistheaders-2.1.3,timber-1.1.0,org-amse-ys-zip,org-vimgadgets-linebreak,android-volley-1.0.0,org-mozilla,com-digits-sdk,guava-10.0.1,javax-mail,guice-2.0-no_aop,roboguice-1.1,roboguice-1.1.1,com-growingio-android-sdk,com-box,com-crashlytics-android-answers-shim,com-eclipsesource-json,kankan-wheel-widget,com-alphab,org-msgpack,percent-23.2.0,support-content-27.0.0,jsoup-1.5.2,guava-11.0.1,kankan-wheel,anet-channel,com-orhanobut-hawk,master-flame-danmaku,LBSAPIProtocol,android-media,com-synnapps-carouselview,cz-msebera,analytics-5.6.1,com-microsoft-live,gson-1.6,guava-r07,org-geometerplus,appcompat-v7-26.0.0,libcore-io,org-htmlparser,org-litepal,OneSignal-2.3.0,com-android-vending,com-uservoice-uservoicesdk,org-jdesktop-application,android-arch-lifecycle,dagger-android,io-card-payment,multidex-1.0.0,net-hockeyapp-android,support-v4-24.1.0,xUtils-2.6.13,android-os,com-mozillaonline,android-gif-drawable-1.0.12,bitter-jnibridge,android-processes-1.0.7,appcompat-v7-25.1.0,mailapi-1.4.3,com-jg,universal-image-loader-1.8.6,org-jdom,com-appsflyer,com-inmobi,com-moat-analytics-mobile-inm
project147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
project512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
