0.1,e,2021-07-23 13:03:50.318733
0.1,e,2021-07-23 13:16:57.025630
0.1,e,2021-07-23 13:17:05.172639
0.1,e,2021-07-23 13:28:40.380171
0.1,e,2021-07-23 13:29:16.554998
0.1,e,2021-07-23 13:30:48.865165
0.1,e,2021-07-23 13:32:30.264378
0.1,e,2021-07-23 13:32:30.906117
