0.1,e,2021-07-23 13:33:50.861471
0.1,e,2021-07-23 13:34:01.159071
0.1,e,2021-07-23 13:34:01.159071
0.1,e,2021-07-23 13:37:10.521042
0.1,e,2021-07-23 13:37:27.719062
0.1,e,2021-07-23 13:37:55.294833
