file,app,iscorrect,topk,isCorrectMRR,firstrankIscorrect
fold_2valid.csv,project796,1,7,1,1.0
fold_2valid.csv,project487,1,7,1,0.3333333333333333
fold_2valid.csv,project583,0,7,0,0
fold_2valid.csv,project249,1,7,1,1.0
fold_2valid.csv,project768,1,7,1,0.3333333333333333
fold_2valid.csv,project424,1,7,1,1.0
fold_2valid.csv,project310,0,7,0,0
fold_2valid.csv,project907,0,7,0,0
fold_2valid.csv,project108,0,7,0,0
fold_2valid.csv,project461,1,7,1,0.3333333333333333
fold_2valid.csv,project586,0,7,0,0
fold_2valid.csv,project984,0,7,0,0
fold_2valid.csv,project296,1,7,1,1.0
fold_2valid.csv,project734,1,7,1,1.0
fold_2valid.csv,project104,1,7,1,0.3333333333333333
fold_2valid.csv,project678,1,7,1,0.5
fold_2valid.csv,project744,0,7,0,0
fold_2valid.csv,project509,0,7,1,0.02127659574468085
fold_2valid.csv,project150,1,7,1,0.16666666666666666
fold_2valid.csv,project437,0,7,0,0
fold_2valid.csv,project746,1,7,1,1.0
fold_2valid.csv,project630,0,7,0,0
fold_2valid.csv,project580,1,7,1,1.0
fold_2valid.csv,project636,1,7,1,0.2
fold_2valid.csv,project648,0,7,0,0
fold_2valid.csv,project700,1,7,1,0.5
fold_2valid.csv,project819,1,7,1,1.0
fold_2valid.csv,project898,1,7,1,1.0
fold_2valid.csv,project970,1,7,1,1.0
fold_2valid.csv,project508,0,7,0,0
fold_2valid.csv,project418,0,7,1,0.125
fold_2valid.csv,project193,1,7,1,1.0
fold_2valid.csv,project850,0,7,1,0.08333333333333333
fold_2valid.csv,project396,1,7,1,1.0
fold_2valid.csv,project651,1,7,1,0.3333333333333333
fold_2valid.csv,project664,0,7,0,0
fold_2valid.csv,project610,1,7,1,1.0
fold_2valid.csv,project884,1,7,1,0.3333333333333333
fold_2valid.csv,project997,1,7,1,1.0
fold_3valid.csv,Applicatons/libraries,0,7,0,0
fold_3valid.csv,project345,0,7,0,0
fold_3valid.csv,project864,1,7,1,0.2
fold_3valid.csv,project66,1,7,1,0.5
fold_3valid.csv,project519,0,7,0,0
fold_3valid.csv,project805,1,7,1,1.0
fold_3valid.csv,project336,1,7,1,0.2
fold_3valid.csv,project900,1,7,1,1.0
fold_3valid.csv,project398,0,7,0,0
fold_3valid.csv,project940,1,7,1,0.3333333333333333
fold_3valid.csv,project163,0,7,0,0
fold_3valid.csv,project422,1,7,1,0.16666666666666666
fold_3valid.csv,project72,1,7,1,0.3333333333333333
fold_3valid.csv,project416,1,7,1,0.3333333333333333
fold_3valid.csv,project921,1,7,1,1.0
fold_3valid.csv,project295,1,7,1,1.0
fold_3valid.csv,project455,1,7,1,0.14285714285714285
fold_3valid.csv,project711,1,7,1,0.25
fold_3valid.csv,project169,1,7,1,0.25
fold_3valid.csv,project379,0,7,1,0.02040816326530612
fold_3valid.csv,project340,1,7,1,0.25
fold_3valid.csv,project199,1,7,1,1.0
fold_3valid.csv,project785,1,7,1,0.5
fold_3valid.csv,project938,0,7,0,0
fold_3valid.csv,project113,1,7,1,0.2
fold_3valid.csv,project217,0,7,0,0
fold_3valid.csv,project743,0,7,0,0
fold_3valid.csv,project39,1,7,1,1.0
fold_3valid.csv,project360,0,7,0,0
fold_3valid.csv,project392,1,7,1,1.0
fold_3valid.csv,project179,0,7,0,0
fold_3valid.csv,project930,0,7,0,0
fold_3valid.csv,project568,0,7,0,0
fold_3valid.csv,project916,1,7,1,0.25
fold_3valid.csv,project679,0,7,0,0
fold_3valid.csv,project75,0,7,0,0
fold_3valid.csv,project557,0,7,0,0
fold_3valid.csv,project532,0,7,0,0
fold_3valid.csv,project647,0,7,1,0.07692307692307693
fold_3valid.csv,project944,1,7,1,0.14285714285714285
fold_3valid.csv,project963,0,7,0,0
fold_3valid.csv,project262,1,7,1,0.16666666666666666
fold_3valid.csv,project210,1,7,1,0.3333333333333333
fold_3valid.csv,project868,1,7,1,1.0
fold_3valid.csv,project261,0,7,0,0
fold_3valid.csv,project400,0,7,0,0
fold_3valid.csv,project920,0,7,0,0
fold_3valid.csv,project947,0,7,0,0
fold_3valid.csv,project591,0,7,0,0
fold_3valid.csv,project524,1,7,1,0.14285714285714285
fold_3valid.csv,project895,0,7,0,0
fold_3valid.csv,project269,1,7,1,0.3333333333333333
fold_3valid.csv,project858,1,7,1,0.25
fold_3valid.csv,project723,1,7,1,0.25
fold_3valid.csv,project641,1,7,1,1.0
fold_3valid.csv,project358,0,7,0,0
fold_3valid.csv,project726,1,7,1,0.2
fold_3valid.csv,project670,1,7,1,0.16666666666666666
fold_3valid.csv,project281,1,7,1,1.0
fold_3valid.csv,project553,0,7,1,0.1111111111111111
fold_3valid.csv,project567,0,7,0,0
fold_3valid.csv,project637,1,7,1,0.25
fold_3valid.csv,project843,0,7,0,0
fold_3valid.csv,project536,0,7,0,0
fold_3valid.csv,project987,1,7,1,0.3333333333333333
fold_3valid.csv,project477,1,7,1,0.25
fold_3valid.csv,project589,0,7,0,0
fold_3valid.csv,project45,0,7,1,0.058823529411764705
fold_3valid.csv,project786,0,7,1,0.047619047619047616
fold_3valid.csv,project292,1,7,1,1.0
fold_3valid.csv,project686,1,7,1,0.3333333333333333
fold_3valid.csv,project403,1,7,1,0.25
fold_3valid.csv,project391,1,7,1,0.2
fold_3valid.csv,project328,0,7,0,0
fold_3valid.csv,project971,0,7,1,0.1
fold_3valid.csv,project558,1,7,1,1.0
fold_3valid.csv,project375,0,7,1,0.03571428571428571
fold_3valid.csv,project26,0,7,0,0
fold_3valid.csv,project374,0,7,1,0.08333333333333333
fold_3valid.csv,project890,1,7,1,0.3333333333333333
fold_3valid.csv,project822,0,7,0,0
fold_3valid.csv,project124,1,7,1,0.3333333333333333
fold_3valid.csv,project859,1,7,1,0.3333333333333333
fold_3valid.csv,project160,0,7,0,0
fold_3valid.csv,project929,1,7,1,0.25
fold_3valid.csv,project642,1,7,1,1.0
fold_3valid.csv,project226,0,7,0,0
fold_3valid.csv,project21,1,7,1,1.0
fold_3valid.csv,project475,0,7,1,0.030303030303030304
fold_3valid.csv,project342,1,7,1,1.0
fold_3valid.csv,project384,0,7,0,0
fold_3valid.csv,project629,1,7,1,0.3333333333333333
fold_3valid.csv,project764,1,7,1,0.25
fold_3valid.csv,project125,0,7,0,0
fold_3valid.csv,project499,0,7,0,0
fold_3valid.csv,project223,1,7,1,1.0
fold_3valid.csv,project266,1,7,1,0.25
fold_3valid.csv,project102,1,7,1,0.16666666666666666
fold_3valid.csv,project493,0,7,0,0
fold_3valid.csv,project185,1,7,1,0.14285714285714285
fold_3valid.csv,project191,1,7,1,0.25
fold_4valid.csv,Applicatons/libraries,0,7,0,0
fold_4valid.csv,project443,0,7,0,0
fold_4valid.csv,project554,0,7,0,0
fold_4valid.csv,project866,1,7,1,1.0
fold_4valid.csv,project634,1,7,1,1.0
fold_4valid.csv,project520,0,7,0,0
fold_4valid.csv,project188,0,7,0,0
fold_4valid.csv,project564,1,7,1,1.0
fold_4valid.csv,project346,0,7,0,0
fold_4valid.csv,project489,0,7,1,0.125
fold_4valid.csv,project111,0,7,0,0
fold_4valid.csv,project881,1,7,1,1.0
fold_4valid.csv,project67,0,7,1,0.1
fold_4valid.csv,project357,0,7,0,0
fold_4valid.csv,project231,0,7,0,0
fold_4valid.csv,project444,1,7,1,1.0
fold_4valid.csv,project483,1,7,1,0.25
fold_4valid.csv,project274,1,7,1,0.3333333333333333
fold_4valid.csv,project739,1,7,1,1.0
fold_4valid.csv,project187,0,7,0,0
fold_4valid.csv,project381,1,7,1,1.0
fold_4valid.csv,project68,1,7,1,0.2
fold_4valid.csv,project19,1,7,1,0.5
fold_4valid.csv,project285,0,7,0,0
fold_4valid.csv,project419,1,7,1,1.0
fold_4valid.csv,project958,0,7,1,0.1111111111111111
fold_4valid.csv,project52,1,7,1,1.0
fold_4valid.csv,project875,1,7,1,1.0
fold_4valid.csv,project615,1,7,1,1.0
fold_4valid.csv,project211,0,7,1,0.1
fold_4valid.csv,project992,0,7,0,0
fold_4valid.csv,project120,0,7,0,0
fold_4valid.csv,project203,0,7,0,0
fold_4valid.csv,project745,0,7,0,0
fold_4valid.csv,project624,0,7,0,0
fold_4valid.csv,project473,1,7,1,1.0
fold_4valid.csv,project640,1,7,1,0.2
fold_4valid.csv,project34,1,7,1,1.0
fold_4valid.csv,project924,1,7,1,1.0
fold_4valid.csv,project194,0,7,0,0
fold_4valid.csv,project450,1,7,1,1.0
fold_4valid.csv,project571,0,7,0,0
fold_4valid.csv,project320,0,7,0,0
fold_4valid.csv,project633,0,7,1,0.08333333333333333
fold_4valid.csv,project862,1,7,1,1.0
fold_4valid.csv,project671,1,7,1,0.2
fold_4valid.csv,project284,0,7,0,0
fold_4valid.csv,project146,0,7,0,0
fold_4valid.csv,project690,0,7,1,0.125
fold_4valid.csv,project127,1,7,1,0.25
fold_4valid.csv,project614,1,7,1,0.5
fold_4valid.csv,project660,1,7,1,1.0
fold_4valid.csv,project735,0,7,0,0
fold_4valid.csv,project535,0,7,0,0
fold_4valid.csv,project136,0,7,0,0
fold_4valid.csv,project760,1,7,1,1.0
fold_4valid.csv,project283,0,7,0,0
fold_4valid.csv,project367,1,7,1,1.0
fold_4valid.csv,project16,1,7,1,1.0
fold_4valid.csv,project569,0,7,0,0
fold_4valid.csv,project97,0,7,0,0
fold_4valid.csv,project383,1,7,1,1.0
fold_4valid.csv,project86,0,7,0,0
fold_4valid.csv,project479,0,7,1,0.1
fold_4valid.csv,project816,1,7,1,0.2
fold_4valid.csv,project742,1,7,1,1.0
fold_4valid.csv,project882,1,7,1,1.0
fold_4valid.csv,project212,0,7,0,0
fold_4valid.csv,project314,0,7,0,0
fold_4valid.csv,project514,0,7,0,0
fold_4valid.csv,project988,1,7,1,0.2
fold_4valid.csv,project677,1,7,1,0.5
fold_4valid.csv,project80,0,7,0,0
fold_4valid.csv,project693,1,7,1,1.0
fold_4valid.csv,project638,1,7,1,0.16666666666666666
fold_4valid.csv,project166,0,7,0,0
fold_4valid.csv,project672,1,7,1,1.0
fold_4valid.csv,project366,0,7,0,0
fold_4valid.csv,project175,1,7,1,0.25
fold_4valid.csv,project790,1,7,1,1.0
fold_4valid.csv,project943,0,7,0,0
fold_4valid.csv,project504,0,7,0,0
fold_4valid.csv,project370,0,7,0,0
fold_4valid.csv,project522,0,7,0,0
fold_4valid.csv,project533,1,7,1,1.0
fold_4valid.csv,project438,1,7,1,1.0
fold_4valid.csv,project901,0,7,0,0
fold_4valid.csv,project61,1,7,1,1.0
fold_4valid.csv,project347,1,7,1,0.14285714285714285
fold_4valid.csv,project575,0,7,0,0
fold_4valid.csv,project271,1,7,1,1.0
fold_4valid.csv,project399,1,7,1,0.25
fold_4valid.csv,project887,1,7,1,1.0
fold_4valid.csv,project740,1,7,1,1.0
fold_4valid.csv,project559,0,7,0,0
fold_4valid.csv,project888,1,7,1,1.0
fold_4valid.csv,project597,0,7,0,0
fold_4valid.csv,project469,1,7,1,1.0
fold_4valid.csv,project272,0,7,0,0
fold_4valid.csv,project317,1,7,1,1.0
fold_4valid.csv,project222,1,7,1,0.14285714285714285
fold_5valid.csv,Applicatons/libraries,0,7,0,0
fold_5valid.csv,project276,1,7,1,0.2
fold_5valid.csv,project821,1,7,1,1.0
fold_5valid.csv,project106,1,7,1,1.0
fold_5valid.csv,project889,0,7,0,0
fold_5valid.csv,project668,1,7,1,0.25
fold_5valid.csv,project356,1,7,1,1.0
fold_5valid.csv,project13,0,7,0,0
fold_5valid.csv,project570,0,7,0,0
fold_5valid.csv,project838,1,7,1,1.0
fold_5valid.csv,project118,0,7,0,0
fold_5valid.csv,project331,1,7,1,0.3333333333333333
fold_5valid.csv,project318,0,7,0,0
fold_5valid.csv,project702,1,7,1,1.0
fold_5valid.csv,project911,0,7,0,0
fold_5valid.csv,project986,1,7,1,1.0
fold_5valid.csv,project498,0,7,0,0
fold_5valid.csv,project939,1,7,1,1.0
fold_5valid.csv,project89,1,7,1,0.5
fold_5valid.csv,project523,0,7,0,0
fold_5valid.csv,project387,1,7,1,0.3333333333333333
fold_5valid.csv,project368,0,7,0,0
fold_5valid.csv,project863,1,7,1,1.0
fold_5valid.csv,project779,0,7,0,0
fold_5valid.csv,project848,0,7,0,0
fold_5valid.csv,project873,1,7,1,1.0
fold_5valid.csv,project51,1,7,1,1.0
fold_5valid.csv,project151,1,7,1,0.2
fold_5valid.csv,project747,0,7,0,0
fold_5valid.csv,project758,1,7,1,0.5
fold_5valid.csv,project4,1,7,1,1.0
fold_5valid.csv,project830,0,7,0,0
fold_5valid.csv,project178,0,7,0,0
fold_5valid.csv,project606,0,7,0,0
fold_5valid.csv,project270,0,7,0,0
fold_5valid.csv,project22,1,7,1,1.0
fold_5valid.csv,project801,1,7,1,1.0
fold_5valid.csv,project117,1,7,1,1.0
fold_5valid.csv,project707,0,7,0,0
fold_5valid.csv,project627,1,7,1,1.0
fold_5valid.csv,project820,0,7,0,0
fold_5valid.csv,project950,0,7,0,0
fold_5valid.csv,project71,1,7,1,0.14285714285714285
fold_5valid.csv,project505,0,7,0,0
fold_5valid.csv,project831,1,7,1,1.0
fold_5valid.csv,project189,0,7,0,0
fold_5valid.csv,project405,0,7,0,0
fold_5valid.csv,project349,0,7,0,0
fold_5valid.csv,project348,1,7,1,1.0
fold_5valid.csv,project657,1,7,1,1.0
fold_5valid.csv,project485,1,7,1,0.5
fold_5valid.csv,project122,1,7,1,1.0
fold_5valid.csv,project216,1,7,1,1.0
fold_5valid.csv,project675,0,7,0,0
fold_5valid.csv,project595,0,7,0,0
fold_5valid.csv,project410,0,7,0,0
fold_5valid.csv,project867,0,7,0,0
fold_5valid.csv,project207,1,7,1,1.0
fold_5valid.csv,project978,1,7,1,0.3333333333333333
fold_5valid.csv,project828,1,7,1,0.3333333333333333
fold_5valid.csv,project60,1,7,1,0.2
fold_5valid.csv,project722,0,7,0,0
fold_5valid.csv,project114,1,7,1,1.0
fold_5valid.csv,project982,1,7,1,0.3333333333333333
fold_5valid.csv,project973,0,7,0,0
fold_5valid.csv,project240,0,7,0,0
fold_5valid.csv,project315,0,7,0,0
fold_5valid.csv,project787,1,7,1,0.2
fold_5valid.csv,project468,1,7,1,0.25
fold_5valid.csv,project515,1,7,1,1.0
fold_5valid.csv,project412,1,7,1,1.0
fold_5valid.csv,project148,1,7,1,0.14285714285714285
fold_5valid.csv,project733,0,7,0,0
fold_5valid.csv,project689,0,7,0,0
fold_5valid.csv,project183,1,7,1,1.0
fold_5valid.csv,project327,0,7,0,0
fold_5valid.csv,project8,0,7,0,0
fold_5valid.csv,project994,1,7,1,1.0
fold_5valid.csv,project401,1,7,1,1.0
fold_5valid.csv,project542,0,7,0,0
fold_5valid.csv,project802,0,7,0,0
fold_5valid.csv,project715,0,7,0,0
fold_5valid.csv,project128,1,7,1,1.0
fold_5valid.csv,project560,1,7,1,0.5
fold_5valid.csv,project852,1,7,1,1.0
fold_5valid.csv,project783,1,7,1,0.3333333333333333
fold_5valid.csv,project913,0,7,0,0
fold_5valid.csv,project162,0,7,0,0
fold_5valid.csv,project11,1,7,1,1.0
fold_5valid.csv,project200,0,7,0,0
fold_5valid.csv,project123,0,7,0,0
fold_5valid.csv,project442,1,7,1,0.14285714285714285
fold_5valid.csv,project474,0,7,0,0
fold_5valid.csv,project951,0,7,0,0
fold_5valid.csv,project294,1,7,1,1.0
fold_5valid.csv,project395,0,7,0,0
fold_5valid.csv,project459,1,7,1,1.0
fold_5valid.csv,project50,1,7,1,0.25
fold_5valid.csv,project497,0,7,0,0
fold_5valid.csv,project420,0,7,0,0
fold_5valid.csv,project718,1,7,1,1.0
fold_6valid.csv,Applicatons/libraries,0,7,0,0
fold_6valid.csv,project880,0,7,0,0
fold_6valid.csv,project587,1,7,1,0.2
fold_6valid.csv,project112,1,7,1,0.3333333333333333
fold_6valid.csv,project731,1,7,1,0.2
fold_6valid.csv,project955,0,7,1,0.08333333333333333
fold_6valid.csv,project625,1,7,1,0.3333333333333333
fold_6valid.csv,project99,1,7,1,0.3333333333333333
fold_6valid.csv,project841,1,7,1,1.0
fold_6valid.csv,project972,0,7,1,0.125
fold_6valid.csv,project205,1,7,1,0.3333333333333333
fold_6valid.csv,project817,0,7,0,0
fold_6valid.csv,project101,0,7,0,0
fold_6valid.csv,project417,1,7,1,0.3333333333333333
fold_6valid.csv,project229,1,7,1,0.3333333333333333
fold_6valid.csv,project897,1,7,1,0.25
fold_6valid.csv,project773,0,7,0,0
fold_6valid.csv,project829,0,7,1,0.1111111111111111
fold_6valid.csv,project510,1,7,1,0.3333333333333333
fold_6valid.csv,project157,1,7,1,1.0
fold_6valid.csv,project656,0,7,0,0
fold_6valid.csv,project912,1,7,1,0.3333333333333333
fold_6valid.csv,project299,1,7,1,0.3333333333333333
fold_6valid.csv,project119,1,7,1,0.3333333333333333
fold_6valid.csv,project806,1,7,1,0.2
fold_6valid.csv,project330,1,7,1,0.2
fold_6valid.csv,project599,1,7,1,1.0
fold_6valid.csv,project974,1,7,1,1.0
fold_6valid.csv,project64,0,7,0,0
fold_6valid.csv,project230,0,7,0,0
fold_6valid.csv,project325,0,7,0,0
fold_6valid.csv,project2,1,7,1,0.3333333333333333
fold_6valid.csv,project879,0,7,0,0
fold_6valid.csv,project227,0,7,0,0
fold_6valid.csv,project807,1,7,1,0.16666666666666666
fold_6valid.csv,project965,0,7,0,0
fold_6valid.csv,project225,0,7,0,0
fold_6valid.csv,project871,1,7,1,1.0
fold_6valid.csv,project794,0,7,0,0
fold_6valid.csv,project531,0,7,1,0.125
fold_6valid.csv,project309,0,7,0,0
fold_6valid.csv,project717,1,7,1,1.0
fold_6valid.csv,project58,1,7,1,0.3333333333333333
fold_6valid.csv,project719,1,7,1,0.5
fold_6valid.csv,project699,1,7,1,0.16666666666666666
fold_6valid.csv,project88,0,7,0,0
fold_6valid.csv,project243,1,7,1,1.0
fold_6valid.csv,project495,0,7,0,0
fold_6valid.csv,project964,1,7,1,1.0
fold_6valid.csv,project307,1,7,1,1.0
fold_6valid.csv,project856,1,7,1,1.0
fold_6valid.csv,project172,0,7,1,0.1111111111111111
fold_6valid.csv,project241,0,7,0,0
fold_6valid.csv,project581,0,7,0,0
fold_6valid.csv,project832,0,7,0,0
fold_6valid.csv,project800,0,7,0,0
fold_6valid.csv,project91,0,7,1,0.06666666666666667
fold_6valid.csv,project623,1,7,1,1.0
fold_6valid.csv,project161,1,7,1,1.0
fold_6valid.csv,project59,0,7,0,0
fold_6valid.csv,project440,0,7,1,0.125
fold_6valid.csv,project337,0,7,1,0.043478260869565216
fold_6valid.csv,project326,0,7,0,0
fold_6valid.csv,project447,0,7,1,0.07142857142857142
fold_6valid.csv,project861,1,7,1,1.0
fold_6valid.csv,project449,1,7,1,1.0
fold_6valid.csv,project709,0,7,0,0
fold_6valid.csv,project279,0,7,0,0
fold_6valid.csv,project393,0,7,1,0.02631578947368421
fold_6valid.csv,project263,0,7,0,0
fold_6valid.csv,project706,0,7,0,0
fold_6valid.csv,project946,0,7,0,0
fold_6valid.csv,project655,0,7,0,0
fold_6valid.csv,project265,0,7,0,0
fold_6valid.csv,project556,0,7,0,0
fold_6valid.csv,project995,1,7,1,0.3333333333333333
fold_6valid.csv,project751,1,7,1,1.0
fold_6valid.csv,project846,1,7,1,0.5
fold_6valid.csv,project321,1,7,1,1.0
fold_6valid.csv,project934,1,7,1,0.14285714285714285
fold_6valid.csv,project354,1,7,1,0.2
fold_6valid.csv,project414,1,7,1,1.0
fold_6valid.csv,project653,0,7,0,0
fold_6valid.csv,project919,0,7,1,0.0625
fold_6valid.csv,project538,0,7,0,0
fold_6valid.csv,project899,0,7,0,0
fold_6valid.csv,project470,1,7,1,0.25
fold_6valid.csv,project799,1,7,1,0.5
fold_6valid.csv,project257,0,7,0,0
fold_6valid.csv,project902,1,7,1,0.5
fold_6valid.csv,project776,1,7,1,0.25
fold_6valid.csv,project65,0,7,0,0
fold_6valid.csv,project300,1,7,1,0.3333333333333333
fold_6valid.csv,project925,1,7,1,1.0
fold_6valid.csv,project260,1,7,1,1.0
fold_6valid.csv,project134,0,7,0,0
fold_6valid.csv,project550,1,7,1,0.3333333333333333
fold_6valid.csv,project857,0,7,0,0
fold_6valid.csv,project931,0,7,1,0.1
