file,app,iscorrect,topk,isCorrectMRR,firstrankIscorrect
fold_3valid.csv,project160,0,1,0,0
fold_3valid.csv,project929,0,1,1,0.25
fold_3valid.csv,project642,1,1,1,1
fold_3valid.csv,project226,0,1,0,0
fold_3valid.csv,project21,1,1,1,1
fold_3valid.csv,project475,0,1,1,0.03030303
fold_3valid.csv,project342,1,1,1,1
fold_3valid.csv,project384,0,1,0,0
fold_3valid.csv,project629,0,1,1,0.333333333
fold_3valid.csv,project764,0,1,1,0.25
fold_3valid.csv,project125,0,1,0,0
fold_3valid.csv,project499,0,1,0,0
fold_3valid.csv,project223,1,1,1,1
fold_3valid.csv,project266,0,1,1,0.25
fold_3valid.csv,project102,0,1,1,0.166666667
fold_3valid.csv,project493,0,1,0,0
fold_3valid.csv,project185,0,1,1,0.142857143
fold_3valid.csv,project191,0,1,1,0.25
fold_4valid.csv,Applicatons/libraries,0,1,0,0
fold_4valid.csv,project443,0,1,0,0
fold_4valid.csv,project554,0,1,0,0
fold_4valid.csv,project866,1,1,1,1
fold_4valid.csv,project634,1,1,1,1
fold_4valid.csv,project520,0,1,0,0
fold_4valid.csv,project188,0,1,0,0
fold_4valid.csv,project564,1,1,1,1
fold_4valid.csv,project346,0,1,0,0
fold_4valid.csv,project489,0,1,1,0.125
fold_4valid.csv,project111,0,1,0,0
fold_4valid.csv,project881,1,1,1,1
fold_4valid.csv,project67,0,1,1,0.1
fold_4valid.csv,project357,0,1,0,0
fold_4valid.csv,project231,0,1,0,0
fold_4valid.csv,project444,1,1,1,1
fold_4valid.csv,project483,0,1,1,0.25
fold_4valid.csv,project274,0,1,1,0.333333333
fold_4valid.csv,project739,1,1,1,1
fold_4valid.csv,project187,0,1,0,0
fold_4valid.csv,project381,1,1,1,1
fold_4valid.csv,project68,0,1,1,0.2
fold_4valid.csv,project19,0,1,1,0.5
fold_4valid.csv,project285,0,1,0,0
fold_4valid.csv,project419,1,1,1,1
fold_4valid.csv,project958,0,1,1,0.111111111
fold_4valid.csv,project52,1,1,1,1
fold_4valid.csv,project875,1,1,1,1
fold_4valid.csv,project615,1,1,1,1
fold_4valid.csv,project211,0,1,1,0.1
fold_4valid.csv,project992,0,1,0,0
fold_4valid.csv,project120,0,1,0,0
fold_4valid.csv,project203,0,1,0,0
fold_4valid.csv,project745,0,1,0,0
fold_4valid.csv,project624,0,1,0,0
fold_4valid.csv,project473,1,1,1,1
fold_4valid.csv,project640,0,1,1,0.2
fold_4valid.csv,project34,1,1,1,1
fold_4valid.csv,project924,1,1,1,1
fold_4valid.csv,project194,0,1,0,0
fold_4valid.csv,project450,1,1,1,1
fold_4valid.csv,project571,0,1,0,0
fold_4valid.csv,project320,0,1,0,0
fold_4valid.csv,project633,0,1,1,0.083333333
fold_4valid.csv,project862,1,1,1,1
fold_4valid.csv,project671,0,1,1,0.2
fold_4valid.csv,project284,0,1,0,0
fold_4valid.csv,project146,0,1,0,0
fold_4valid.csv,project690,0,1,1,0.125
fold_4valid.csv,project127,0,1,1,0.25
fold_4valid.csv,project614,0,1,1,0.5
fold_4valid.csv,project660,1,1,1,1
fold_4valid.csv,project735,0,1,0,0
fold_4valid.csv,project535,0,1,0,0
fold_4valid.csv,project136,0,1,0,0
fold_4valid.csv,project760,1,1,1,1
fold_4valid.csv,project283,0,1,0,0
fold_4valid.csv,project367,1,1,1,1
fold_4valid.csv,project16,1,1,1,1
fold_4valid.csv,project569,0,1,0,0
fold_4valid.csv,project97,0,1,0,0
fold_4valid.csv,project383,1,1,1,1
fold_4valid.csv,project86,0,1,0,0
fold_4valid.csv,project479,0,1,1,0.1
fold_4valid.csv,project816,0,1,1,0.2
fold_4valid.csv,project742,1,1,1,1
fold_4valid.csv,project882,1,1,1,1
fold_4valid.csv,project212,0,1,0,0
fold_4valid.csv,project314,0,1,0,0
fold_4valid.csv,project514,0,1,0,0
fold_4valid.csv,project988,0,1,1,0.2
fold_4valid.csv,project677,0,1,1,0.5
fold_4valid.csv,project80,0,1,0,0
fold_4valid.csv,project693,1,1,1,1
fold_4valid.csv,project638,0,1,1,0.166666667
fold_4valid.csv,project166,0,1,0,0
fold_4valid.csv,project672,1,1,1,1
fold_4valid.csv,project366,0,1,0,0
fold_4valid.csv,project175,0,1,1,0.25
fold_4valid.csv,project790,1,1,1,1
fold_4valid.csv,project943,0,1,0,0
fold_4valid.csv,project504,0,1,0,0
fold_4valid.csv,project370,0,1,0,0
fold_4valid.csv,project522,0,1,0,0
fold_4valid.csv,project533,1,1,1,1
fold_4valid.csv,project438,1,1,1,1
fold_4valid.csv,project901,0,1,0,0
fold_4valid.csv,project61,1,1,1,1
fold_4valid.csv,project347,0,1,1,0.142857143
fold_4valid.csv,project575,0,1,0,0
fold_4valid.csv,project271,1,1,1,1
fold_4valid.csv,project399,0,1,1,0.25
fold_4valid.csv,project887,1,1,1,1
fold_4valid.csv,project740,1,1,1,1
fold_4valid.csv,project559,0,1,0,0
fold_4valid.csv,project888,1,1,1,1
fold_4valid.csv,project597,0,1,0,0
fold_4valid.csv,project469,1,1,1,1
fold_4valid.csv,project272,0,1,0,0
fold_4valid.csv,project317,1,1,1,1
fold_4valid.csv,project222,0,1,1,0.142857143
fold_5valid.csv,Applicatons/libraries,0,1,0,0
fold_5valid.csv,project276,0,1,1,0.2
fold_5valid.csv,project821,1,1,1,1
fold_5valid.csv,project106,1,1,1,1
fold_5valid.csv,project889,0,1,0,0
fold_5valid.csv,project668,0,1,1,0.25
fold_5valid.csv,project356,1,1,1,1
fold_5valid.csv,project13,0,1,0,0
fold_5valid.csv,project570,0,1,0,0
fold_5valid.csv,project838,1,1,1,1
fold_5valid.csv,project118,0,1,0,0
fold_5valid.csv,project331,0,1,1,0.333333333
fold_5valid.csv,project318,0,1,0,0
fold_5valid.csv,project702,1,1,1,1
fold_5valid.csv,project911,0,1,0,0
fold_5valid.csv,project986,1,1,1,1
fold_5valid.csv,project498,0,1,0,0
fold_5valid.csv,project939,1,1,1,1
fold_5valid.csv,project89,0,1,1,0.5
fold_5valid.csv,project523,0,1,0,0
fold_5valid.csv,project387,0,1,1,0.333333333
fold_5valid.csv,project368,0,1,0,0
fold_5valid.csv,project863,1,1,1,1
fold_5valid.csv,project779,0,1,0,0
fold_5valid.csv,project848,0,1,0,0
fold_5valid.csv,project873,1,1,1,1
fold_5valid.csv,project51,1,1,1,1
fold_5valid.csv,project151,0,1,1,0.2
fold_5valid.csv,project747,0,1,0,0
fold_5valid.csv,project758,0,1,1,0.5
fold_5valid.csv,project4,1,1,1,1
fold_5valid.csv,project830,0,1,0,0
fold_5valid.csv,project178,0,1,0,0
fold_5valid.csv,project606,0,1,0,0
fold_5valid.csv,project270,0,1,0,0
fold_5valid.csv,project22,1,1,1,1
fold_5valid.csv,project801,1,1,1,1
fold_5valid.csv,project117,1,1,1,1
fold_5valid.csv,project707,0,1,0,0
fold_5valid.csv,project627,1,1,1,1
fold_5valid.csv,project820,0,1,0,0
fold_5valid.csv,project950,0,1,0,0
fold_5valid.csv,project71,0,1,1,0.142857143
fold_5valid.csv,project505,0,1,0,0
fold_5valid.csv,project831,1,1,1,1
fold_5valid.csv,project189,0,1,0,0
fold_5valid.csv,project405,0,1,0,0
fold_5valid.csv,project349,0,1,0,0
fold_5valid.csv,project348,1,1,1,1
fold_5valid.csv,project657,1,1,1,1
fold_5valid.csv,project485,0,1,1,0.5
fold_5valid.csv,project122,1,1,1,1
fold_5valid.csv,project216,1,1,1,1
fold_5valid.csv,project675,0,1,0,0
fold_5valid.csv,project595,0,1,0,0
fold_5valid.csv,project410,0,1,0,0
fold_5valid.csv,project867,0,1,0,0
fold_5valid.csv,project207,1,1,1,1
fold_5valid.csv,project978,0,1,1,0.333333333
fold_5valid.csv,project828,0,1,1,0.333333333
fold_5valid.csv,project60,0,1,1,0.2
fold_5valid.csv,project722,0,1,0,0
fold_5valid.csv,project114,1,1,1,1
fold_5valid.csv,project982,0,1,1,0.333333333
fold_5valid.csv,project973,0,1,0,0
fold_5valid.csv,project240,0,1,0,0
fold_5valid.csv,project315,0,1,0,0
fold_5valid.csv,project787,0,1,1,0.2
fold_5valid.csv,project468,0,1,1,0.25
fold_5valid.csv,project515,1,1,1,1
fold_5valid.csv,project412,1,1,1,1
fold_5valid.csv,project148,0,1,1,0.142857143
fold_5valid.csv,project733,0,1,0,0
fold_5valid.csv,project689,0,1,0,0
fold_5valid.csv,project183,1,1,1,1
fold_5valid.csv,project327,0,1,0,0
fold_5valid.csv,project8,0,1,0,0
fold_5valid.csv,project994,1,1,1,1
fold_5valid.csv,project401,1,1,1,1
fold_5valid.csv,project542,0,1,0,0
fold_5valid.csv,project802,0,1,0,0
fold_5valid.csv,project715,0,1,0,0
fold_5valid.csv,project128,1,1,1,1
fold_5valid.csv,project560,0,1,1,0.5
fold_5valid.csv,project852,1,1,1,1
fold_5valid.csv,project783,0,1,1,0.333333333
fold_5valid.csv,project913,0,1,0,0
fold_5valid.csv,project162,0,1,0,0
fold_5valid.csv,project11,1,1,1,1
fold_5valid.csv,project200,0,1,0,0
fold_5valid.csv,project123,0,1,0,0
fold_5valid.csv,project442,0,1,1,0.142857143
fold_5valid.csv,project474,0,1,0,0
fold_5valid.csv,project951,0,1,0,0
fold_5valid.csv,project294,1,1,1,1
fold_5valid.csv,project395,0,1,0,0
fold_5valid.csv,project459,1,1,1,1
fold_5valid.csv,project50,0,1,1,0.25
fold_5valid.csv,project497,0,1,0,0
fold_5valid.csv,project420,0,1,0,0
fold_5valid.csv,project718,1,1,1,1
fold_6valid.csv,Applicatons/libraries,0,1,0,0
fold_6valid.csv,project880,0,1,0,0
fold_6valid.csv,project587,0,1,1,0.2
fold_6valid.csv,project112,0,1,1,0.333333333
fold_6valid.csv,project731,0,1,1,0.2
fold_6valid.csv,project955,0,1,1,0.083333333
fold_6valid.csv,project625,0,1,1,0.333333333
fold_6valid.csv,project99,0,1,1,0.333333333
fold_6valid.csv,project841,1,1,1,1
fold_6valid.csv,project972,0,1,1,0.125
fold_6valid.csv,project205,0,1,1,0.333333333
fold_6valid.csv,project817,0,1,0,0
fold_6valid.csv,project101,0,1,0,0
fold_6valid.csv,project417,0,1,1,0.333333333
fold_6valid.csv,project229,0,1,1,0.333333333
fold_6valid.csv,project897,0,1,1,0.25
fold_6valid.csv,project773,0,1,0,0
fold_6valid.csv,project829,0,1,1,0.111111111
fold_6valid.csv,project510,0,1,1,0.333333333
fold_6valid.csv,project157,1,1,1,1
fold_6valid.csv,project656,0,1,0,0
fold_6valid.csv,project912,0,1,1,0.333333333
fold_6valid.csv,project299,0,1,1,0.333333333
fold_6valid.csv,project119,0,1,1,0.333333333
fold_6valid.csv,project806,0,1,1,0.2
fold_6valid.csv,project330,0,1,1,0.2
fold_6valid.csv,project599,1,1,1,1
fold_6valid.csv,project974,1,1,1,1
fold_6valid.csv,project64,0,1,0,0
fold_6valid.csv,project230,0,1,0,0
fold_6valid.csv,project325,0,1,0,0
fold_6valid.csv,project2,0,1,1,0.333333333
fold_6valid.csv,project879,0,1,0,0
fold_6valid.csv,project227,0,1,0,0
fold_6valid.csv,project807,0,1,1,0.166666667
fold_6valid.csv,project965,0,1,0,0
fold_6valid.csv,project225,0,1,0,0
fold_6valid.csv,project871,1,1,1,1
fold_6valid.csv,project794,0,1,0,0
fold_6valid.csv,project531,0,1,1,0.125
fold_6valid.csv,project309,0,1,0,0
fold_6valid.csv,project717,1,1,1,1
fold_6valid.csv,project58,0,1,1,0.333333333
fold_6valid.csv,project719,0,1,1,0.5
fold_6valid.csv,project699,0,1,1,0.166666667
fold_6valid.csv,project88,0,1,0,0
fold_6valid.csv,project243,1,1,1,1
fold_6valid.csv,project495,0,1,0,0
fold_6valid.csv,project964,1,1,1,1
fold_6valid.csv,project307,1,1,1,1
fold_6valid.csv,project856,1,1,1,1
fold_6valid.csv,project172,0,1,1,0.111111111
fold_6valid.csv,project241,0,1,0,0
fold_6valid.csv,project581,0,1,0,0
fold_6valid.csv,project832,0,1,0,0
fold_6valid.csv,project800,0,1,0,0
fold_6valid.csv,project91,0,1,1,0.066666667
fold_6valid.csv,project623,1,1,1,1
fold_6valid.csv,project161,1,1,1,1
fold_6valid.csv,project59,0,1,0,0
fold_6valid.csv,project440,0,1,1,0.125
fold_6valid.csv,project337,0,1,1,0.043478261
fold_6valid.csv,project326,0,1,0,0
fold_6valid.csv,project447,0,1,1,0.071428571
fold_6valid.csv,project861,1,1,1,1
fold_6valid.csv,project449,1,1,1,1
fold_6valid.csv,project709,0,1,0,0
fold_6valid.csv,project279,0,1,0,0
fold_6valid.csv,project393,0,1,1,0.026315789
fold_6valid.csv,project263,0,1,0,0
fold_6valid.csv,project706,0,1,0,0
fold_6valid.csv,project946,0,1,0,0
fold_6valid.csv,project655,0,1,0,0
fold_6valid.csv,project265,0,1,0,0
fold_6valid.csv,project556,0,1,0,0
fold_6valid.csv,project995,0,1,1,0.333333333
fold_6valid.csv,project751,1,1,1,1
fold_6valid.csv,project846,0,1,1,0.5
fold_6valid.csv,project321,1,1,1,1
fold_6valid.csv,project934,0,1,1,0.142857143
fold_6valid.csv,project354,0,1,1,0.2
fold_6valid.csv,project414,1,1,1,1
fold_6valid.csv,project653,0,1,0,0
fold_6valid.csv,project919,0,1,1,0.0625
fold_6valid.csv,project538,0,1,0,0
fold_6valid.csv,project899,0,1,0,0
fold_6valid.csv,project470,0,1,1,0.25
fold_6valid.csv,project799,0,1,1,0.5
fold_6valid.csv,project257,0,1,0,0
fold_6valid.csv,project902,0,1,1,0.5
fold_6valid.csv,project776,0,1,1,0.25
fold_6valid.csv,project65,0,1,0,0
fold_6valid.csv,project300,0,1,1,0.333333333
fold_6valid.csv,project925,1,1,1,1
fold_6valid.csv,project260,1,1,1,1
fold_6valid.csv,project134,0,1,0,0
fold_6valid.csv,project550,0,1,1,0.333333333
fold_6valid.csv,project857,0,1,0,0
fold_6valid.csv,project931,0,1,1,0.1
fold_6valid.csv,project933,0,1,1,0.25
fold_6valid.csv,project609,0,1,0,0
fold_7valid.csv,Applicatons/libraries,0,1,0,0
fold_7valid.csv,project423,0,1,0,0
fold_7valid.csv,project291,0,1,0,0
fold_7valid.csv,project244,0,1,0,0
fold_7valid.csv,project877,1,1,1,1
fold_7valid.csv,project855,0,1,0,0
fold_7valid.csv,project993,1,1,1,1
fold_7valid.csv,project481,0,1,0,0
fold_7valid.csv,project154,0,1,0,0
fold_7valid.csv,project6,1,1,1,1
fold_7valid.csv,project565,0,1,0,0
fold_7valid.csv,project74,0,1,0,0
fold_7valid.csv,project983,0,1,0,0
fold_7valid.csv,project854,0,1,1,0.5
fold_7valid.csv,project218,0,1,0,0
fold_7valid.csv,project107,1,1,1,1
fold_7valid.csv,project176,0,1,0,0
fold_7valid.csv,project478,1,1,1,1
fold_7valid.csv,project467,0,1,1,0.333333333
fold_7valid.csv,project407,0,1,0,0
fold_7valid.csv,project611,0,1,0,0
fold_7valid.csv,project96,1,1,1,1
fold_7valid.csv,project695,0,1,0,0
fold_7valid.csv,project492,0,1,0,0
fold_7valid.csv,project945,1,1,1,1
fold_7valid.csv,project208,0,1,1,0.333333333
